spol,spol_starša,izob_matere,izob_očeta,število,izpolnjeval,vključen,status_matere,status_očeta,jezik,OPP,drugo,age_in_months,starost_vkljucitev,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
ženski,ženski,zaključen študij (fakulteta),srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,"Z mojega stališča je vprašalnik sestavljen narobe. Otrok gre v vrtec, ker gredo starši v službo in ja, starši upamo na celostni razvoj otroka in njegovo dobro počutje v vrtcu. To sicer ne pomeni, da bi otroka imeli ves čas doma, če ne bi bili zaposleni, vendar če smo, alternative tako ali tako ni, zato je vprašanje ""Za vključitev otroka sem se odločil, ker"" neaclekvatno. Sicer je zame verjetno najpomembnejša nalooga vrtca socializacija, druženje z vrstniki in spoznavanje razlik med ljudmi. Za druge stvari so starši v tem obdobju zadostni, če imajo za otroka čas.",76.0,37.0,2.0,0.7901244167962675,1.2857142857142858,0.8,0.875,1.0,0.0,1.5,1.7142857142857142,0.75
ženski,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,"Otroka sem vključila v vrtec v večji meri zaradi varstva. Sem pa mnenja, da bi bilo lahko bistveno več sodelovanja vrtec-otrok-starši. Iz izkušenj starši nimamo vpliva na izboljšanje počutja otroka v vsakem vprašanju je bil odgovor vzgojiteljev, tako pač je in držimo se programa. vesela sem, da sem desetletno obdobje vrteca zapustila in menim, da je šola veliko bolj poslušala in komunikacija bolje vzpostavljena.",92.0,11.0,1.4694815138919275,1.0,0.42857142857142855,0.6,0.875,0.75,1.25,0.6666666666666666,1.5714285714285714,0.75
moški,ženski,srednja šola,srednja šola,4.0,Prvorojenega/edinega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Bosanščina,ne,,86.0,59.0,1.0,1.0,2.0,1.0,2.0,1.75,1.25,2.0,1.0,1.0
moški,moški,srednja šola,srednja šola,3.0,Prvorojenega/edinega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Slovenščina,ne,Lep pozdrav.,86.0,17.0,2.0,0.9151244167962675,0.5714285714285714,0.0,0.875,1.0,0.0,0.6666666666666666,0.42857142857142855,0.6666666666666666
moški,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,90.0,11.0,1.0,1.0,2.0,1.0,1.375,2.0,1.0,1.0,2.0,1.8333333333333333
moški,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),5.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,90.0,21.0,1.4285714285714286,0.75,1.2857142857142858,0.2,0.375,0.5,-0.5,-0.3333333333333333,1.1428571428571428,0.3333333333333333
ženski,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,86.0,11.0,1.8571428571428572,1.5,1.1428571428571428,1.4,2.0,2.0,1.25,2.0,1.8571428571428572,1.5
moški,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),5.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,87.0,19.0,0.6428571428571429,0.875,1.2857142857142858,1.6,2.0,1.5,1.5,1.3333333333333333,1.5714285714285714,1.3333333333333333
moški,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Drugorojenega otroka,ne,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,86.0,17.0,2.0,0.75,0.14285714285714285,0.4,0.375,0.0,-1.25,-0.8333333333333334,1.1428571428571428,-0.16666666666666666
ženski,ženski,zaključen študij (fakulteta),srednja šola,5.0,Tretje ali kasneje rojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,93.0,19.0,1.4285714285714286,1.625,2.0,2.0,2.0,2.0,2.0,2.0,1.7142857142857142,2.0
moški,ženski,srednja šola,srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,95.0,15.0,2.0,1.5,1.0,1.0,1.125,1.0,0.0,0.8333333333333334,1.5714285714285714,1.4166666666666667
ženski,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Drugorojenega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Slovenščina,ne,,94.0,27.0,1.5,1.625,1.8571428571428572,1.4,1.875,1.5,2.0,1.3333333333333333,1.2857142857142858,1.3333333333333333
ženski,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),3.0,Prvorojenega/edinega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,92.0,11.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9166666666666667
moški,ženski,srednja šola,srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,98.0,17.752508361204015,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ženski,ženski,magisterij ali doktorat znanosti,magisterij ali doktorat znanosti,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,76.0,17.752508361204015,2.0,1.75,1.5714285714285714,1.6,1.625,2.0,1.0,1.1666666666666667,1.7142857142857142,1.75
moški,ženski,srednja šola,srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,88.0,18.0,2.0,2.0,2.0,2.0,2.0,2.0,1.75,2.0,1.8571428571428572,2.0
moški,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,82.0,14.0,0.5,0.125,1.1428571428571428,1.0,1.75,1.5,0.5,1.6666666666666667,0.7142857142857143,0.25
moški,ženski,zaključen študij (fakulteta),srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,"Malo je dvoumno - ali so te želje, kaj vi želeli, da vrtec pripomore ali kaj je realno stanje. Pri določenih vprašanjih smo odgovarjali kako smo dojemali situacijo v vrtcih, pri določenih kaj bi želeli.",82.0,14.0,1.0714285714285714,0.0,0.7142857142857143,1.0,1.375,0.25,-0.5,1.0,1.7142857142857142,1.0
ženski,ženski,zaključen študij (fakulteta),srednja šola,2.0,Prvorojenega/edinega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,81.0,12.5,1.0,0.625,0.5714285714285714,0.0,0.25,0.5,1.0,0.0,0.7142857142857143,0.75
moški,ženski,magisterij ali doktorat znanosti,srednja šola,3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,77.0,12.0,2.0,1.875,2.0,1.8,2.0,15.25,2.0,2.0,1.8571428571428572,1.0
ženski,ženski,zaključen študij (fakulteta),srednja šola,5.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,82.0,15.0,1.2142857142857142,1.0,0.0,0.0,0.875,1.5,0.25,0.0,1.4285714285714286,1.0
ženski,ženski,zaključen študij (fakulteta),srednja šola,5.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,82.0,15.0,1.2142857142857142,1.0,0.0,0.0,0.875,1.5,0.25,0.0,1.4285714285714286,1.0
ženski,ženski,magisterij ali doktorat znanosti,zaključen študij (fakulteta),3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,"Vprašlnik ne razlikuje med vključitivjo v javni vrtec (ali vrtec s takim programom) in vrtcem, ki upošteva drugačne pedagogike (montessori, waldorf …), saj so tudi vzgibi, pričakovanja in merila drugačna.",83.0,15.0,2.0,1.25,0.42857142857142855,1.4,1.875,1.0,0.5,0.8333333333333334,2.0,1.75
moški,ženski,zaključen študij (fakulteta),srednja šola,4.0,Prvorojenega/edinega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Srb-hr,ne,,88.0,30.0,0.7142857142857143,0.25,0.5714285714285714,0.4,0.625,1.0,0.75,1.0,1.7142857142857142,0.75
moški,ženski,srednja šola,srednja šola,5.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,81.0,25.0,2.0,1.75,1.7142857142857142,1.6,1.75,1.5,1.25,1.5,1.8571428571428572,1.1666666666666667
ženski,ženski,magisterij ali doktorat znanosti,srednja šola,2.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,"Vprašanja V12 - V17 niso jasno zastavljena. Npt. V16: za vključitev otroka v vrtec sem se odločil, ker menim, da vključenost v vrtec vpliva na otrokov razvoj na področju naravoslovja --> moj odgovor na to bi bil POPOLNOMA SE STRINJAM (s trditvijo). VENDAR: Za otrokov razvoj je pomembno, da ... --> ta trditev ni logično nadaljevanje prejšnje. Da, vse našteto je pomembno za otrokov razvoj, vendar se nisem odločila za vpis otroka v vrtec za izpolnitev teh postavk. Npr. po mojem mnenju je pomembno, da uporablja digitalna orodja, ni pa to razlog za vpis v vrtec, niti jih v vrtcu ne uporabljajo. Predlagam, da premislite o ustreznosti vprašanj. V19: Z vsemi trditvami se strinjam, da vzgojitelijca to počne oz. te spretnosti ima, vendar se zaradi tega nisem odločila za vpis otroka v vrtec.",76.0,13.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.2065202122408356
ženski,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,"Z otrokovim vrtcem smo bili zelo zadovoljni. Otrok je z veseljem vsak dan obiskoval vrtec, prav tako z veseljem razlagal kaj vse so počeli čez dan oz. kaj vse so se novega naučili. Prav tako smo bili zadovoljni z vsemi vzgojiteljicami ter pomočnicami, ki so svoj poklic opravljale z ljubeznijo ter zavestjo. Obžalujemo le pogosto bolehnost otroka, ki je posledično izpustil oz. zamudil še več učenja ter druženja s sovrstniki.",80.0,25.0,2.0,1.625,1.5714285714285714,1.4,2.0,1.5,0.5,0.5,1.4285714285714286,1.25
moški,ženski,srednja šola,srednja šola,3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,89.0,13.0,2.0,1.75,1.5714285714285714,1.6,2.0,2.0,1.0,1.6666666666666667,1.0,1.8333333333333333
ženski,ženski,srednja šola,srednja šola,3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,87.0,27.0,1.2142857142857142,1.625,1.2857142857142858,1.0,1.0,0.5,0.0,1.0,0.7142857142857143,1.0
ženski,ženski,zaključen študij (fakulteta),srednja šola,2.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,83.0,11.0,2.0,2.0,2.0,1.6,1.75,2.0,0.5,1.6666666666666667,2.0,1.3333333333333333
ženski,moški,zaključen študij (fakulteta),zaključen študij (fakulteta),6.0,Tretje ali kasneje rojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,81.0,25.0,0.6428571428571429,0.125,0.5714285714285714,0.0,0.375,0.75,0.75,1.0,1.2857142857142858,0.6666666666666666
ženski,ženski,zaključen študij (fakulteta),srednja šola,2.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,87.0,11.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0,2.0,1.5
moški,ženski,srednja šola,srednja šola,3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,89.0,45.0,1.8571428571428572,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8571428571428572,0.75
ženski,ženski,srednja šola,srednja šola,4.0,Drugorojenega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Srb-hr,ne,,86.0,13.0,1.0,0.875,1.4285714285714286,0.8,0.875,1.25,0.5,1.0,0.7142857142857143,0.6666666666666666
moški,ženski,srednja šola,srednja šola,4.0,Drugorojenega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Bosanščina,ne,,80.0,35.0,1.6079119605966046,1.3015130670667703,1.3371750077599747,1.1947338763294841,1.489360853512029,1.4776545422856955,0.9683304520402278,1.2601456688642612,1.4609007618132228,1.2065202122408356
moški,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,"Vrtec ugodno vpliva na vsa področja otrokovrga razvoja, zato je dobro starše, v čim večji meri spodbujati k vključitvi otroka v vrtec.",82.0,14.0,2.0,1.75,0.8571428571428571,0.8,2.0,2.0,1.0,1.6666666666666667,2.0,2.0
ženski,ženski,magisterij ali doktorat znanosti,zaključen študij (fakulteta),5.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,88.0,30.0,1.5,1.0,-0.7142857142857143,0.4,0.625,0.5,-0.75,0.16666666666666666,1.7142857142857142,1.3333333333333333
moški,ženski,zaključen študij (fakulteta),srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,81.0,11.0,2.0,2.0,1.8571428571428572,1.8,2.0,2.0,1.5,1.8333333333333333,2.0,1.8333333333333333
ženski,ženski,srednja šola,zaključen študij (fakulteta),4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,86.0,11.0,2.0,2.0,2.0,2.0,2.0,2.0,1.75,2.0,1.8571428571428572,1.9166666666666667
moški,ženski,srednja šola,srednja šola,5.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,87.0,19.0,1.4285714285714286,1.0,0.8571428571428571,1.0,1.0,1.0,0.5,0.8333333333333334,0.7142857142857143,1.0
ženski,ženski,srednja šola,srednja šola,5.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,87.0,19.0,1.4285714285714286,1.0,0.8571428571428571,1.0,1.0,1.0,0.5,0.8333333333333334,1.7142857142857142,1.0
moški,ženski,zaključen študij (fakulteta),srednja šola,5.0,Tretje ali kasneje rojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,85.0,16.0,2.0,1.625,1.2857142857142858,1.4,1.125,1.0,0.5,1.1666666666666667,1.2857142857142858,0.8333333333333334
ženski,ženski,srednja šola,srednja šola,5.0,Drugorojenega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Srb-hr,ne,,88.0,31.0,2.0,0.75,1.4285714285714286,1.8,1.6895285935085007,1.5,0.5,2.0,2.0,1.6666666666666667
moški,ženski,zaključen študij (fakulteta),srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,86.0,11.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
moški,ženski,zaključen študij (fakulteta),srednja šola,5.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,78.0,21.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.7142857142857142,1.5
ženski,ženski,zaključen študij (fakulteta),srednja šola,5.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,78.0,11.0,1.2142857142857142,0.875,0.7142857142857143,1.0,0.875,0.75,0.25,0.16666666666666666,0.7142857142857143,0.5
moški,ženski,srednja šola,srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,83.0,15.0,2.0,1.375,0.8571428571428571,1.2,2.0,1.25,2.0,1.0,1.4285714285714286,1.5
ženski,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Prvorojenega/edinega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,77.0,32.0,2.0,1.375,1.1428571428571428,1.2,1.5,1.5,1.75,1.0,1.7142857142857142,1.3333333333333333
ženski,ženski,zaključen študij (fakulteta),srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,80.0,23.0,1.4285714285714286,1.125,0.0,0.6,1.25,1.25,0.0,0.6666666666666666,1.1428571428571428,0.3333333333333333
ženski,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,85.0,12.0,0.7857142857142857,0.875,0.2857142857142857,0.6,0.875,1.0,0.5,1.0,1.0,1.0
ženski,ženski,srednja šola,srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,80.0,11.0,1.2857142857142858,1.0,1.0,1.0,1.0,1.5,0.75,0.6666666666666666,1.1428571428571428,1.0833333333333333
moški,ženski,srednja šola,zaključen študij (fakulteta),5.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,80.0,17.752508361204015,2.0,1.625,2.0,2.0,1.875,2.0,2.0,1.3333333333333333,1.5714285714285714,1.5833333333333333
moški,ženski,srednja šola,srednja šola,4.0,Drugorojenega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,85.0,17.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
moški,moški,zaključen študij (fakulteta),zaključen študij (fakulteta),5.0,Tretje ali kasneje rojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,86.0,18.0,2.0,0.875,0.8571428571428571,0.8,2.0,2.0,1.5,2.0,2.0,1.1666666666666667
ženski,ženski,zaključen študij (fakulteta),srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,86.0,11.0,2.0,1.875,2.0,2.0,1.875,1.75,2.0,2.0,1.7142857142857142,1.0833333333333333
ženski,ženski,zaključen študij (fakulteta),srednja šola,5.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,81.0,25.0,0.42857142857142855,0.0,0.42857142857142855,0.0,0.125,0.0,0.25,0.6666666666666666,1.0,2.0
moški,ženski,srednja šola,zaključen študij (fakulteta),4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,80.0,11.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.1428571428571428,1.4166666666666667
ženski,ženski,zaključen študij (fakulteta),srednja šola,4.0,Prvorojenega/edinega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Slovenščina,ne,,79.0,11.0,0.5714285714285714,0.375,0.14285714285714285,0.07120743034055725,0.75,0.75,-0.25,0.3333333333333333,1.2857142857142858,1.4166666666666667
moški,ženski,zaključen študij (fakulteta),srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Srb-hr,ne,"Dragi vzgojitelji in učitelji, hvala ker ste!",82.0,37.0,2.0,1.875,1.8571428571428572,1.8,2.0,2.0,1.5,2.0,2.0,1.8333333333333333
ženski,ženski,magisterij ali doktorat znanosti,zaključen študij (fakulteta),6.0,Tretje ali kasneje rojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,"Vprašalnik je zelo nenavadno sestavljen. Nisem se odločila, da vpišem ptrpka v vrtec zaradi mnogo navedenih stvari, pač pa zato, ker je to najboljša rešitev za zaposlene starše. Priznavam pa, da ima socializacija v okviru vrtca vrsto prednosti in hkrati otrokom omogoča bolj raznolično in polno življenje. Vsi moji otroci so se iz vrtca vselej vračali navdušeni nad vsem, kar so novega doživeli ali se naučili.",65.0,20.0,1.7142857142857142,1.125,0.7142857142857143,1.0,0.875,1.0,-0.25,-0.16666666666666666,0.5714285714285714,0.5833333333333334
moški,ženski,zaključen študij (fakulteta),srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,86.0,29.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
moški,moški,srednja šola,srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Bosanščina,ne,,90.0,29.0,1.3571428571428572,0.5458333333333334,0.8571428571428571,1.0,1.625,1.75,0.5,2.0,1.4285714285714286,1.6666666666666667
moški,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,88.0,11.0,1.7857142857142858,1.625,1.5714285714285714,1.0,1.5,1.25,0.5,1.5,1.0,0.8333333333333334
moški,moški,osnovna šola ali manj,srednja šola,4.0,Drugorojenega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Srb-hr,ne,,84.0,41.752508361204015,1.2857142857142858,0.5,0.7142857142857143,1.0,1.125,0.75,0.5,-0.5,1.0,1.0
ženski,ženski,osnovna šola ali manj,osnovna šola ali manj,3.0,Tretje ali kasneje rojenega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Albanščina,ne,,79.0,41.752508361204015,1.2857142857142858,-1.375,-2.0,-1.4,-0.875,-2.0,-2.0,-2.0,-2.0,-2.0
ženski,ženski,srednja šola,srednja šola,3.0,Prvorojenega/edinega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Slovenščina,ne,,79.0,35.0,1.5714285714285714,1.125,0.8571428571428571,0.8,1.0,1.5,0.0,1.5,1.5714285714285714,1.5833333333333333
moški,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Prvorojenega/edinega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Slovenščina,ne,,84.0,40.0,1.0,0.75,0.7142857142857143,0.6,1.0,1.0,-0.5,0.5,0.2857142857142857,1.0
ženski,ženski,zaključen študij (fakulteta),magisterij ali doktorat znanosti,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,88.0,11.0,2.0,1.375,0.0,1.6,1.75,2.0,2.0,2.0,1.0,1.1666666666666667
moški,ženski,srednja šola,srednja šola,4.0,Prvorojenega/edinega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",ni bil zaposlen,Slovenščina,ne,,82.0,26.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
moški,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Srb-hr,ne,,79.0,41.752508361204015,1.5,1.25,0.42857142857142855,0.4,1.25,1.0,0.5,0.8333333333333334,1.0,0.6666666666666666
moški,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),3.0,Prvorojenega/edinega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,77.0,17.752508361204015,1.6428571428571428,1.125,1.2256218357913273,0.8,1.625,2.0,0.5,0.6666666666666666,1.0,1.3333333333333333
ženski,ženski,osnovna šola ali manj,osnovna šola ali manj,5.0,Drugo:,da,ni bila zaposlena,ni bil zaposlen,Slovenščina,ne,,84.0,29.752508361204015,1.6428571428571428,0.5,2.0,2.0,0.75,1.0,1.0,1.0,1.0,1.0
ženski,ženski,srednja šola,srednja šola,4.0,Drugorojenega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,86.0,28.0,1.4285714285714286,1.25,1.7142857142857142,0.6,1.875,1.0,1.25,0.6666666666666666,1.0,0.4166666666666667
ženski,ženski,zaključen študij (fakulteta),srednja šola,3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,88.0,11.0,2.0,1.5,0.8571428571428571,1.4,0.875,1.0,0.0,0.6666666666666666,0.5714285714285714,0.8333333333333334
moški,ženski,zaključen študij (fakulteta),srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,84.0,11.0,0.7142857142857143,0.25,0.0,0.0,1.0,1.0,0.25,1.0,1.0,1.25
moški,moški,zaključen študij (fakulteta),srednja šola,3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,80.0,24.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.4285714285714286,1.4166666666666667
moški,ženski,magisterij ali doktorat znanosti,magisterij ali doktorat znanosti,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,78.0,12.0,1.7142857142857142,0.75,1.1428571428571428,1.2,1.375,2.0,0.75,1.5,1.7142857142857142,1.1666666666666667
ženski,ženski,srednja šola,zaključen študij (fakulteta),4.0,Drugorojenega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Bosanščina,ne,,81.0,24.0,2.0,0.7958333333333334,2.0,2.0,2.1270285935085007,2.0,1.0,1.6666666666666667,1.7142857142857142,2.0
ženski,ženski,magisterij ali doktorat znanosti,srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,83.0,14.0,2.0,2.0,1.7142857142857142,2.0,2.0,1.5,1.0,2.0,1.7142857142857142,2.0
moški,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Prvorojenega/edinega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Slovenščina,ne,,84.0,16.0,1.7142857142857142,1.0,2.0,1.8,1.875,2.0,1.25,1.5,1.8571428571428572,1.0833333333333333
moški,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,73.0,13.0,2.0,1.5,1.5714285714285714,1.0,1.5,2.0,0.5,1.5,1.7142857142857142,1.5833333333333333
moški,ženski,magisterij ali doktorat znanosti,magisterij ali doktorat znanosti,5.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,78.0,42.0,1.6428571428571428,1.5,1.5714285714285714,1.0,1.0,2.0,1.0,1.0,1.4285714285714286,1.4166666666666667
